"","X","Attrition","Age","DistanceFromHome","Education","EnvironmentSatisfaction","JobInvolvement","JobLevel","JobSatisfaction","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition_No","BusinessTravel_Travel_Frequently","BusinessTravel_Non-Travel","Department_Research & Development","Department_Human Resources","EducationField_Other","EducationField_Medical","EducationField_Marketing","EducationField_Technical Degree","EducationField_Human Resources","Gender_Male","JobRole_Research Scientist","JobRole_Laboratory Technician","JobRole_Manufacturing Director","JobRole_Healthcare Representative","JobRole_Manager","JobRole_Sales Representative","JobRole_Research Director","JobRole_Human Resources","MaritalStatus_Married","MaritalStatus_Divorced","OverTime_No","predicted_value"
"1370","1370","Yes","0.238095238095238","0.428571428571429","0.25","1","0.666666666666667","0.25","0.666666666666667","0.465771458662454","0.333333333333333","0","0","1","0","0.15","0","0.666666666666667","0.05","0","0.133333333333333","0.117647058823529","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"1372","1372","No","0.904761904761905","0.357142857142857","1","1","0.333333333333333","0.25","0","0.230173775671406","0.444444444444444","0.357142857142857","0","0.666666666666667","0.333333333333333","0.15","0.5","0.666666666666667","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","No"
"1373","1373","No","0.5","0.285714285714286","0.25","0","0.666666666666667","0.25","0","0.218114797261717","0.111111111111111","1","1","1","0.333333333333333","0.25","0.5","0.666666666666667","0.25","0","0.466666666666667","0.529411764705882","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","No"
"1376","1376","Yes","0.333333333333333","0.142857142857143","0.25","0","1","0","0.666666666666667","0.0749341758820432","0.333333333333333","0.214285714285714","0","0","0","0.2","0.333333333333333","0.666666666666667","0.1","0.0555555555555556","0","0.176470588235294","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","Yes"
"1378","1378","No","0.738095238095238","0.0357142857142857","0","0.333333333333333","0.666666666666667","1","1","0.955871511321748","0.333333333333333","0.285714285714286","0","1","0","0.7","0.5","0.666666666666667","0.125","0.222222222222222","0.266666666666667","0.176470588235294","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","No"
"1379","1379","No","0.571428571428571","0.392857142857143","0.75","0.333333333333333","0.666666666666667","0.25","1","0.214744602422328","0.333333333333333","0.0714285714285714","0","0.666666666666667","0.666666666666667","0.35","0.666666666666667","0.666666666666667","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","No"
"1380","1380","Yes","0.214285714285714","0.75","0.5","0","0.333333333333333","0","0.333333333333333","0.0976303317535545","0.111111111111111","0.0714285714285714","0","0","0","0.025","0.333333333333333","0.666666666666667","0.025","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","Yes"
"1381","1381","No","0.404761904761905","0.607142857142857","0.75","0.333333333333333","0.666666666666667","0.25","0","0.239705107951553","0","0.357142857142857","0","1","0.333333333333333","0.15","0.333333333333333","0","0.125","0.166666666666667","0","0.235294117647059","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","No"
"1382","1382","No","0.238095238095238","0.535714285714286","0.5","0.666666666666667","0.666666666666667","0","0.666666666666667","0.059768299104792","0.111111111111111","0.214285714285714","0","0.666666666666667","0","0.125","0.5","0.333333333333333","0.125","0.166666666666667","0.0666666666666667","0.235294117647059","1","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","No"
"1383","1383","No","0.30952380952381","0.0714285714285714","0.25","0.666666666666667","0.666666666666667","0","0","0.108267509215377","0.111111111111111","0.142857142857143","0","1","0.333333333333333","0.1","0.5","1","0.1","0.111111111111111","0.133333333333333","0.176470588235294","1","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","No"
"1385","1385","No","0.380952380952381","0","0.5","0","0.666666666666667","0.5","1","0.467561874670879","0.111111111111111","0.714285714285714","1","0","0","0.35","0.5","0.333333333333333","0.35","0.444444444444444","0.133333333333333","0.0588235294117647","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","No"
"1387","1387","No","0.19047619047619","0","0.5","0.666666666666667","0.666666666666667","0","0","0.0978409689310163","0","0.142857142857143","0","1","0","0.2","1","0.333333333333333","0.175","0.388888888888889","0.466666666666667","0.352941176470588","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","No"
"1388","1388","No","0.261904761904762","0","0.5","0","0.666666666666667","0.25","0","0.229805160610848","0","0.0714285714285714","0","0","0.333333333333333","0.15","0.833333333333333","0.333333333333333","0.125","0.166666666666667","0","0.117647058823529","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","No"
"1389","1389","No","0.333333333333333","0.5","0.75","0.666666666666667","0.666666666666667","0.25","1","0.297946287519747","0.555555555555556","0.5","0","0.333333333333333","0.333333333333333","0.225","1","0.666666666666667","0.125","0.0555555555555556","0.0666666666666667","0.117647058823529","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","No"
"1395","1395","No","0.333333333333333","0.142857142857143","0.75","1","0.333333333333333","0.25","1","0.456556082148499","0.888888888888889","0.928571428571429","1","0.333333333333333","0","0.2","0.166666666666667","0.666666666666667","0.025","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","No"
"1400","1400","No","0.595238095238095","0.357142857142857","0.5","0","0.666666666666667","0.5","0.666666666666667","0.342338072669826","0.111111111111111","0.428571428571429","0","0.333333333333333","0.333333333333333","0.25","0.166666666666667","0.666666666666667","0.25","0.5","0","0.529411764705882","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","No"
"1401","1401","No","0.476190476190476","0","0.75","1","0.666666666666667","0","0.333333333333333","0.104370721432333","0","0","0","0.333333333333333","0.333333333333333","0.175","0.333333333333333","0.666666666666667","0.15","0.111111111111111","0.0666666666666667","0.117647058823529","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","No"
"1404","1404","No","0.5","0.5","0.75","0.333333333333333","0.666666666666667","0.75","0","0.649394418114797","0","0.0714285714285714","0","0","0","0.525","0.5","0.666666666666667","0.5","0.444444444444444","0.733333333333333","0.588235294117647","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","No"
"1410","1410","No","0.523809523809524","0.357142857142857","0.5","1","0.666666666666667","0.25","0.666666666666667","0.279831490258031","0.111111111111111","0","0","0","0.333333333333333","0.25","0.333333333333333","1","0.25","0.5","0.6","0.235294117647059","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","No"
"1411","1411","No","0.523809523809524","0.0357142857142857","0.25","0.333333333333333","0.666666666666667","0.25","0.333333333333333","0.245813586097946","0.333333333333333","0.214285714285714","0","0.666666666666667","0.333333333333333","0.375","0.666666666666667","0.666666666666667","0.275","0.444444444444444","0.333333333333333","0.588235294117647","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","No"
"1414","1414","No","0.166666666666667","0.0357142857142857","0","1","0.666666666666667","0","0.666666666666667","0.156292785676672","0.666666666666667","0.571428571428571","0","0.666666666666667","0.333333333333333","0.175","0.333333333333333","0.333333333333333","0.05","0.111111111111111","0","0.117647058823529","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","No"
"1416","1416","No","0.357142857142857","0","0.25","0.333333333333333","0.333333333333333","0","0.666666666666667","0.05260663507109","0.111111111111111","0.0714285714285714","0","0.666666666666667","1","0.025","0.333333333333333","0.333333333333333","0.025","0.0555555555555556","0","0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","No"
"1418","1418","No","0.30952380952381","0.0357142857142857","0.25","0","0.666666666666667","0","0.666666666666667","0.108372827804107","0","0.571428571428571","0","0.666666666666667","0.333333333333333","0.075","0.166666666666667","0.666666666666667","0.05","0.111111111111111","0.0666666666666667","0.117647058823529","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","No"
"1419","1419","No","0.476190476190476","0.178571428571429","0.75","0","0.333333333333333","0.25","0.666666666666667","0.227066877303844","0.222222222222222","0","0","1","0.333333333333333","0.25","0.166666666666667","0.666666666666667","0.2","0.166666666666667","0.466666666666667","0.411764705882353","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","No"
"1423","1423","No","0.404761904761905","0.357142857142857","0.75","1","0.666666666666667","0","0.666666666666667","0.086940494997367","0.777777777777778","0","0","0.666666666666667","0.333333333333333","0.125","0.5","0.666666666666667","0.05","0.111111111111111","0.133333333333333","0.117647058823529","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","No"
"1427","1427","No","0.333333333333333","1","0.75","0.666666666666667","0.333333333333333","0","0.333333333333333","0.0962611901000527","0.111111111111111","0.142857142857143","0","0.666666666666667","0","0.15","0.5","0.666666666666667","0.15","0.111111111111111","0.266666666666667","0.0588235294117647","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","No"
"1431","1431","No","0.476190476190476","0.321428571428571","0.5","0.333333333333333","0","0.5","0.666666666666667","0.642285413375461","0.333333333333333","0.0714285714285714","0","0","0.333333333333333","0.5","0.5","0.666666666666667","0.45","0.888888888888889","0.0666666666666667","0.647058823529412","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","No"
"1435","1435","No","0.80952380952381","1","0.75","0","0.666666666666667","0","1","0.130226434965771","0.222222222222222","0.285714285714286","0","0.333333333333333","0.666666666666667","0.4","0.5","0.333333333333333","0.225","0.444444444444444","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","No"
"1438","1438","No","0.5","0.285714285714286","0.5","1","0.666666666666667","1","1","0.970089520800421","0.222222222222222","0.142857142857143","0","0.666666666666667","0","0.525","0.5","0.333333333333333","0.15","0","0.0666666666666667","0.176470588235294","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","No"
"1439","1439","Yes","0.119047619047619","0.285714285714286","0.5","1","0.666666666666667","0","0","0.0411269088994207","0.111111111111111","0.571428571428571","0","0","0.333333333333333","0.025","0.5","0.333333333333333","0.025","0","0.0666666666666667","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","Yes"
"1441","1441","No","0.428571428571429","0.107142857142857","0.25","1","0.666666666666667","0.25","0.333333333333333","0.217061611374408","0.777777777777778","0.142857142857143","0","0.333333333333333","1","0.45","0.5","0.666666666666667","0.1","0.111111111111111","0","0.117647058823529","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","No"
"1446","1446","No","0.547619047619048","0.964285714285714","0.75","0","0.333333333333333","0.75","0.333333333333333","0.661453396524487","0","0.857142857142857","1","0.666666666666667","0.333333333333333","0.525","0.5","0.666666666666667","0.5","0.388888888888889","0","0.588235294117647","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","No"
"1447","1447","No","0.380952380952381","0.964285714285714","0.5","1","0.333333333333333","0.25","0.666666666666667","0.300315955766193","0.111111111111111","0.714285714285714","1","1","0.666666666666667","0.2","0.333333333333333","0.666666666666667","0.2","0.388888888888889","0.0666666666666667","0.411764705882353","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","No"
"1450","1450","No","0.333333333333333","0.0357142857142857","0.5","1","0.666666666666667","0","0","0.0753027909426014","0.111111111111111","0.214285714285714","0","1","0","0.1","0.666666666666667","0.666666666666667","0.1","0.111111111111111","0.0666666666666667","0.117647058823529","1","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","No"
"1457","1457","No","0.404761904761905","0.607142857142857","0.75","0.666666666666667","0.666666666666667","0.25","0.666666666666667","0.246445497630332","0.111111111111111","0.214285714285714","0","1","0.666666666666667","0.25","0.333333333333333","1","0.25","0.111111111111111","0","0.117647058823529","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","No"
"1458","1458","No","0.523809523809524","0.0357142857142857","0.75","0.666666666666667","0.666666666666667","0","0.666666666666667","0.0522380200105319","0.222222222222222","0.214285714285714","0","0.333333333333333","1","0.5","0.333333333333333","0.666666666666667","0.125","0.166666666666667","0","0.117647058823529","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","No"
"1459","1459","No","0.404761904761905","0","0.75","0.666666666666667","0","0","1","0.103633491311216","0.111111111111111","0.0714285714285714","0","1","0.333333333333333","0.1","0.833333333333333","0.666666666666667","0.1","0.166666666666667","0.0666666666666667","0.0588235294117647","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","No"
"1462","1462","Yes","0.761904761904762","0.964285714285714","0.5","1","0.333333333333333","0.5","0","0.518430753027909","0.444444444444444","0.142857142857143","0","0.333333333333333","0.333333333333333","0.5","0.5","0.666666666666667","0.075","0.111111111111111","0.133333333333333","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","Yes"
"1470","1470","No","0.380952380952381","0.25","0.5","0.333333333333333","1","0.25","0.666666666666667","0.178778304370721","0.222222222222222","0.0714285714285714","0","0","0","0.15","0.5","1","0.1","0.166666666666667","0.0666666666666667","0.117647058823529","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","No"
